One group  442
2.19911 0.942478 -7.10543e-15 
2.19911 1.25664 11.1287 
2.19911 1.5708 23.465 
2.19911 1.88496 35.8013 
2.19911 2.19911 46.93 
2.19911 2.51327 55.7618 
2.19911 2.82743 61.4322 
2.19911 3.14159 63.3861 
2.51327 -3.14159 72.2179 
2.51327 -2.82743 70.264 
2.51327 -2.51327 64.5936 
2.51327 -2.19911 55.7618 
2.51327 -1.88496 44.6331 
2.51327 -1.5708 32.2968 
2.51327 -1.25664 19.9605 
2.51327 -0.942478 8.83181 
2.51327 -0.628319 -7.10543e-15 
2.51327 -0.314159 -5.67037 
2.51327 0 -7.62425 
2.51327 0.314159 -5.67037 
2.51327 0.628319 -7.10543e-15 
2.51327 0.942478 8.83181 
2.51327 1.25664 19.9605 
2.51327 1.5708 32.2968 
2.51327 1.88496 44.6331 
2.51327 2.19911 55.7618 
2.51327 2.51327 64.5936 
2.51327 2.82743 70.264 
2.51327 3.14159 72.2179 
2.82743 -3.14159 77.8883 
2.82743 -2.82743 75.9344 
2.82743 -2.51327 70.264 
2.82743 -2.19911 61.4322 
2.82743 -1.88496 50.3035 
2.82743 -1.5708 37.9672 
2.82743 -1.25664 25.6309 
2.82743 -0.942478 14.5022 
2.82743 -0.628319 5.67037 
2.82743 -0.314159 0 
2.82743 0 -1.95388 
2.82743 0.314159 0 
2.82743 0.628319 5.67037 
2.82743 0.942478 14.5022 
2.82743 1.25664 25.6309 
2.82743 1.5708 37.9672 
2.82743 1.88496 50.3035 
2.82743 2.19911 61.4322 
2.82743 2.51327 70.264 
2.82743 2.82743 75.9344 
2.82743 3.14159 77.8883 
3.14159 -3.14159 79.8421 
3.14159 -2.82743 77.8883 
3.14159 -2.51327 72.2179 
3.14159 -2.19911 63.3861 
3.14159 -1.88496 52.2574 
3.14159 -1.5708 39.9211 
3.14159 -1.25664 27.5848 
3.14159 -0.942478 16.4561 
3.14159 -0.628319 7.62425 
3.14159 -0.314159 1.95388 
3.14159 0 0 
3.14159 0.314159 1.95388 
3.14159 0.628319 7.62425 
3.14159 0.942478 16.4561 
3.14159 1.25664 27.5848 
3.14159 1.5708 39.9211 
3.14159 1.88496 52.2574 
3.14159 2.19911 63.3861 
3.14159 2.51327 72.2179 
3.14159 2.82743 77.8883 
3.14159 3.14159 79.8421 
-0.738959 0.738959 -58.6673 
-3.14159 -3.14159 79.3692 
-3.14159 -2.82743 77.4269 
-3.14159 -2.51327 71.7901 
-3.14159 -2.19911 63.0106 
-3.14159 -1.88496 51.9478 
-3.14159 -1.5708 39.6846 
-3.14159 -1.25664 27.4214 
-3.14159 -0.942478 16.3586 
-3.14159 -0.628319 7.57908 
-3.14159 -0.314159 1.9423 
-3.14159 0 0 
-3.14159 0.314159 1.9423 
-3.14159 0.628319 7.57908 
-3.14159 0.942478 16.3586 
-3.14159 1.25664 27.4214 
-3.14159 1.5708 39.6846 
-3.14159 1.88496 51.9478 
-3.14159 2.19911 63.0106 
-3.14159 2.51327 71.7901 
-3.14159 2.82743 77.4269 
-3.14159 3.14159 79.3692 
-2.82743 -3.14159 77.4269 
-2.82743 -2.82743 75.4846 
-2.82743 -2.51327 69.8478 
-2.82743 -2.19911 61.0683 
-2.82743 -1.88496 50.0055 
-2.82743 -1.5708 37.7423 
-2.82743 -1.25664 25.4791 
-2.82743 -0.942478 14.4163 
-2.82743 -0.628319 5.63678 
-2.82743 -0.314159 0 
-2.82743 0 -1.9423 
-2.82743 0.314159 0 
-2.82743 0.628319 5.63678 
-2.82743 0.942478 14.4163 
-2.82743 1.25664 25.4791 
-2.82743 1.5708 37.7423 
-2.82743 1.88496 50.0055 
-2.82743 2.19911 61.0683 
-2.82743 2.51327 69.8478 
-2.82743 2.82743 75.4846 
-2.82743 3.14159 77.4269 
-2.51327 -3.14159 71.7901 
-2.51327 -2.82743 69.8478 
-2.51327 -2.51327 64.211 
-2.51327 -2.19911 55.4315 
-2.51327 -1.88496 44.3687 
-2.51327 -1.5708 32.1055 
-2.51327 -1.25664 19.8423 
-2.51327 -0.942478 8.77949 
-2.51327 -0.628319 -7.10543e-15 
-2.51327 -0.314159 -5.63678 
-2.51327 0 -7.57908 
-2.51327 0.314159 -5.63678 
-2.51327 0.628319 -7.10543e-15 
-2.51327 0.942478 8.77949 
-2.51327 1.25664 19.8423 
-2.51327 1.5708 32.1055 
-2.51327 1.88496 44.3687 
-2.51327 2.19911 55.4315 
-2.51327 2.51327 64.211 
-2.51327 2.82743 69.8478 
-2.51327 3.14159 71.7901 
-2.19911 -3.14159 63.0106 
-2.19911 -2.82743 61.0683 
-2.19911 -2.51327 55.4315 
-2.19911 -2.19911 46.652 
-2.19911 -1.88496 35.5892 
-2.19911 -1.5708 23.326 
-2.19911 -1.25664 11.0628 
-2.19911 -0.942478 -7.10543e-15 
-2.19911 -0.628319 -8.77949 
-2.19911 -0.314159 -14.4163 
-2.19911 0 -16.3586 
-2.19911 0.314159 -14.4163 
-2.19911 0.628319 -8.77949 
-2.19911 0.942478 -7.10543e-15 
-2.19911 1.25664 11.0628 
-2.19911 1.5708 23.326 
-2.19911 1.88496 35.5892 
-2.19911 2.19911 46.652 
-2.19911 2.51327 55.4315 
-2.19911 2.82743 61.0683 
-2.19911 3.14159 63.0106 
-1.88496 -3.14159 51.9478 
-1.88496 -2.82743 50.0055 
-1.88496 -2.51327 44.3687 
-1.88496 -2.19911 35.5892 
-1.88496 -1.88496 24.5264 
-1.88496 -1.5708 12.2632 
-1.88496 -1.25664 -3.55271e-15 
-1.88496 -0.942478 -11.0628 
-1.88496 -0.628319 -19.8423 
-1.88496 -0.314159 -25.4791 
-1.88496 0 -27.4214 
-1.88496 0.314159 -25.4791 
-1.88496 0.628319 -19.8423 
-1.88496 0.942478 -11.0628 
-1.88496 1.25664 -3.55271e-15 
-1.88496 1.5708 12.2632 
-1.88496 1.88496 24.5264 
-1.88496 2.19911 35.5892 
-1.88496 2.51327 44.3687 
-1.88496 2.82743 50.0055 
-1.88496 3.14159 51.9478 
-1.5708 -3.14159 39.6846 
-1.5708 -2.82743 37.7423 
-1.5708 -2.51327 32.1055 
-1.5708 -2.19911 23.326 
-1.5708 -1.88496 12.2632 
-1.5708 -1.5708 -4.85996e-15 
-1.5708 -1.25664 -12.2632 
-1.5708 -0.942478 -23.326 
-1.5708 -0.628319 -32.1055 
-1.5708 -0.314159 -37.7423 
-1.5708 0 -39.6846 
-1.5708 0.314159 -37.7423 
-1.5708 0.628319 -32.1055 
-1.5708 0.942478 -23.326 
-1.5708 1.25664 -12.2632 
-1.5708 1.5708 -4.85996e-15 
-1.5708 1.88496 12.2632 
-1.5708 2.19911 23.326 
-1.5708 2.51327 32.1055 
-1.5708 2.82743 37.7423 
-1.5708 3.14159 39.6846 
-1.25664 -3.14159 27.4214 
-1.25664 -2.82743 25.4791 
-1.25664 -2.51327 19.8423 
-1.25664 -2.19911 11.0628 
-1.25664 -1.88496 -3.55271e-15 
-1.25664 -1.5708 -12.2632 
-1.25664 -1.25664 -24.5264 
-1.25664 -0.942478 -35.5892 
-1.25664 -0.628319 -44.3687 
-1.25664 -0.314159 -50.0055 
-1.25664 0 -51.9478 
-1.25664 0.314159 -50.0055 
-1.25664 0.628319 -44.3687 
-1.25664 0.942478 -35.5892 
-1.25664 1.25664 -24.5264 
-1.25664 1.5708 -12.2632 
-1.25664 1.88496 -3.55271e-15 
-1.25664 2.19911 11.0628 
-1.25664 2.51327 19.8423 
-1.25664 2.82743 25.4791 
-1.25664 3.14159 27.4214 
-0.942478 -3.14159 16.3586 
-0.942478 -2.82743 14.4163 
-0.942478 -2.51327 8.77949 
-0.942478 -2.19911 -7.10543e-15 
-0.942478 -1.88496 -11.0628 
-0.942478 -1.5708 -23.326 
-0.942478 -1.25664 -35.5892 
-0.942478 -0.942478 -46.652 
-0.942478 -0.628319 -55.4315 
-0.942478 -0.314159 -61.0683 
-0.942478 0 -63.0106 
-0.942478 0.314159 -61.0683 
-0.942478 0.628319 -55.4315 
-0.942478 0.942478 -46.652 
-0.942478 1.25664 -35.5892 
-0.942478 1.5708 -23.326 
-0.942478 1.88496 -11.0628 
-0.942478 2.19911 -7.10543e-15 
-0.942478 2.51327 8.77949 
-0.942478 2.82743 14.4163 
-0.942478 3.14159 16.3586 
-0.628319 -3.14159 7.57908 
-0.628319 -2.82743 5.63678 
-0.628319 -2.51327 -7.10543e-15 
-0.628319 -2.19911 -8.77949 
-0.628319 -1.88496 -19.8423 
-0.628319 -1.5708 -32.1055 
-0.628319 -1.25664 -44.3687 
-0.628319 -0.942478 -55.4315 
-0.628319 -0.628319 -64.211 
-0.628319 -0.314159 -69.8478 
-0.628319 0 -71.7901 
-0.628319 0.314159 -69.8478 
-0.628319 0.628319 -64.211 
-0.628319 0.942478 -55.4315 
-0.628319 1.25664 -44.3687 
-0.628319 1.5708 -32.1055 
-0.628319 1.88496 -19.8423 
-0.628319 2.19911 -8.77949 
-0.628319 2.51327 -7.10543e-15 
-0.628319 2.82743 5.63678 
-0.628319 3.14159 7.57908 
-0.314159 -3.14159 1.9423 
-0.314159 -2.82743 0 
-0.314159 -2.51327 -5.63678 
-0.314159 -2.19911 -14.4163 
-0.314159 -1.88496 -25.4791 
-0.314159 -1.5708 -37.7423 
-0.314159 -1.25664 -50.0055 
-0.314159 -0.942478 -61.0683 
-0.314159 -0.628319 -69.8478 
-0.314159 -0.314159 -75.4846 
-0.314159 0 -77.4269 
-0.314159 0.314159 -75.4846 
-0.314159 0.628319 -69.8478 
-0.314159 0.942478 -61.0683 
-0.314159 1.25664 -50.0055 
-0.314159 1.5708 -37.7423 
-0.314159 1.88496 -25.4791 
-0.314159 2.19911 -14.4163 
-0.314159 2.51327 -5.63678 
-0.314159 2.82743 0 
-0.314159 3.14159 1.9423 
0 -3.14159 0 
0 -2.82743 -1.9423 
0 -2.51327 -7.57908 
0 -2.19911 -16.3586 
0 -1.88496 -27.4214 
0 -1.5708 -39.6846 
0 -1.25664 -51.9478 
0 -0.942478 -63.0106 
0 -0.628319 -71.7901 
0 -0.314159 -77.4269 
0 0 -79.3692 
0 0.314159 -77.4269 
0 0.628319 -71.7901 
0 0.942478 -63.0106 
0 1.25664 -51.9478 
0 1.5708 -39.6846 
0 1.88496 -27.4214 
0 2.19911 -16.3586 
0 2.51327 -7.57908 
0 2.82743 -1.9423 
0 3.14159 0 
0.314159 -3.14159 1.9423 
0.314159 -2.82743 0 
0.314159 -2.51327 -5.63678 
0.314159 -2.19911 -14.4163 
0.314159 -1.88496 -25.4791 
0.314159 -1.5708 -37.7423 
0.314159 -1.25664 -50.0055 
0.314159 -0.942478 -61.0683 
0.314159 -0.628319 -69.8478 
0.314159 -0.314159 -75.4846 
0.314159 0 -77.4269 
0.314159 0.314159 -75.4846 
0.314159 0.628319 -69.8478 
0.314159 0.942478 -61.0683 
0.314159 1.25664 -50.0055 
0.314159 1.5708 -37.7423 
0.314159 1.88496 -25.4791 
0.314159 2.19911 -14.4163 
0.314159 2.51327 -5.63678 
0.314159 2.82743 0 
0.314159 3.14159 1.9423 
0.628319 -3.14159 7.57908 
0.628319 -2.82743 5.63678 
0.628319 -2.51327 -7.10543e-15 
0.628319 -2.19911 -8.77949 
0.628319 -1.88496 -19.8423 
0.628319 -1.5708 -32.1055 
0.628319 -1.25664 -44.3687 
0.628319 -0.942478 -55.4315 
0.628319 -0.628319 -64.211 
0.628319 -0.314159 -69.8478 
0.628319 0 -71.7901 
0.628319 0.314159 -69.8478 
0.628319 0.628319 -64.211 
0.628319 0.942478 -55.4315 
0.628319 1.25664 -44.3687 
0.628319 1.5708 -32.1055 
0.628319 1.88496 -19.8423 
0.628319 2.19911 -8.77949 
0.628319 2.51327 -7.10543e-15 
0.628319 2.82743 5.63678 
0.628319 3.14159 7.57908 
0.942478 -3.14159 16.3586 
0.942478 -2.82743 14.4163 
0.942478 -2.51327 8.77949 
0.942478 -2.19911 -7.10543e-15 
0.942478 -1.88496 -11.0628 
0.942478 -1.5708 -23.326 
0.942478 -1.25664 -35.5892 
0.942478 -0.942478 -46.652 
0.942478 -0.628319 -55.4315 
0.942478 -0.314159 -61.0683 
0.942478 0 -63.0106 
0.942478 0.314159 -61.0683 
0.942478 0.628319 -55.4315 
0.942478 0.942478 -46.652 
0.942478 1.25664 -35.5892 
0.942478 1.5708 -23.326 
0.942478 1.88496 -11.0628 
0.942478 2.19911 -7.10543e-15 
0.942478 2.51327 8.77949 
0.942478 2.82743 14.4163 
0.942478 3.14159 16.3586 
1.25664 -3.14159 27.4214 
1.25664 -2.82743 25.4791 
1.25664 -2.51327 19.8423 
1.25664 -2.19911 11.0628 
1.25664 -1.88496 -3.55271e-15 
1.25664 -1.5708 -12.2632 
1.25664 -1.25664 -24.5264 
1.25664 -0.942478 -35.5892 
1.25664 -0.628319 -44.3687 
1.25664 -0.314159 -50.0055 
1.25664 0 -51.9478 
1.25664 0.314159 -50.0055 
1.25664 0.628319 -44.3687 
1.25664 0.942478 -35.5892 
1.25664 1.25664 -24.5264 
1.25664 1.5708 -12.2632 
1.25664 1.88496 -3.55271e-15 
1.25664 2.19911 11.0628 
1.25664 2.51327 19.8423 
1.25664 2.82743 25.4791 
1.25664 3.14159 27.4214 
1.5708 -3.14159 39.6846 
1.5708 -2.82743 37.7423 
1.5708 -2.51327 32.1055 
1.5708 -2.19911 23.326 
1.5708 -1.88496 12.2632 
1.5708 -1.5708 -4.85996e-15 
1.5708 -1.25664 -12.2632 
1.5708 -0.942478 -23.326 
1.5708 -0.628319 -32.1055 
1.5708 -0.314159 -37.7423 
1.5708 0 -39.6846 
1.5708 0.314159 -37.7423 
1.5708 0.628319 -32.1055 
1.5708 0.942478 -23.326 
1.5708 1.25664 -12.2632 
1.5708 1.5708 -4.85996e-15 
1.5708 1.88496 12.2632 
1.5708 2.19911 23.326 
1.5708 2.51327 32.1055 
1.5708 2.82743 37.7423 
1.5708 3.14159 39.6846 
1.88496 -3.14159 51.9478 
1.88496 -2.82743 50.0055 
1.88496 -2.51327 44.3687 
1.88496 -2.19911 35.5892 
1.88496 -1.88496 24.5264 
1.88496 -1.5708 12.2632 
1.88496 -1.25664 -3.55271e-15 
1.88496 -0.942478 -11.0628 
1.88496 -0.628319 -19.8423 
1.88496 -0.314159 -25.4791 
1.88496 0 -27.4214 
1.88496 0.314159 -25.4791 
1.88496 0.628319 -19.8423 
1.88496 0.942478 -11.0628 
1.88496 1.25664 -3.55271e-15 
1.88496 1.5708 12.2632 
1.88496 1.88496 24.5264 
1.88496 2.19911 35.5892 
1.88496 2.51327 44.3687 
1.88496 2.82743 50.0055 
1.88496 3.14159 51.9478 
2.19911 -3.14159 63.0106 
2.19911 -2.82743 61.0683 
2.19911 -2.51327 55.4315 
2.19911 -2.19911 46.652 
2.19911 -1.88496 35.5892 
2.19911 -1.5708 23.326 
2.19911 -1.25664 11.0628 
2.19911 -0.942478 -7.10543e-15 
2.19911 -0.628319 -8.77949 
2.19911 -0.314159 -14.4163 
2.19911 0 -16.3586 
2.19911 0.314159 -14.4163 
2.19911 0.628319 -8.77949 
2.19911 0.942478 -7.10543e-15 
2.19911 1.25664 11.0628 
2.19911 1.5708 23.326 
2.19911 1.88496 35.5892 
2.19911 2.19911 46.652 
2.19911 2.51327 55.4315 
2.19911 2.82743 61.0683 
2.19911 3.14159 63.0106 
2.51327 -3.14159 71.7901 
2.51327 -2.82743 69.8478 
2.51327 -2.51327 64.211 
2.51327 -2.19911 55.4315 
2.51327 -1.88496 44.3687 
2.51327 -1.5708 32.1055 
2.51327 -1.25664 19.8423 
2.51327 -0.942478 8.77949 
2.51327 -0.628319 -7.10543e-15 
2.51327 -0.314159 -5.63678 
2.51327 0 -7.57908 
2.51327 0.314159 -5.63678 
2.51327 0.628319 -7.10543e-15 
2.51327 0.942478 8.77949 
2.51327 1.25664 19.8423 
2.51327 1.5708 32.1055 
2.51327 1.88496 44.3687 
2.51327 2.19911 55.4315 
2.51327 2.51327 64.211 
2.51327 2.82743 69.8478 
2.51327 3.14159 71.7901 
2.82743 -3.14159 77.4269 
2.82743 -2.82743 75.4846 
2.82743 -2.51327 69.8478 
2.82743 -2.19911 61.0683 
2.82743 -1.88496 50.0055 
2.82743 -1.5708 37.7423 
2.82743 -1.25664 25.4791 
2.82743 -0.942478 14.4163 
2.82743 -0.628319 5.63678 
2.82743 -0.314159 0 
2.82743 0 -1.9423 
2.82743 0.314159 0 
2.82743 0.628319 5.63678 
2.82743 0.942478 14.4163 
2.82743 1.25664 25.4791 
2.82743 1.5708 37.7423 
2.82743 1.88496 50.0055 
2.82743 2.19911 61.0683 
2.82743 2.51327 69.8478 
2.82743 2.82743 75.4846 
2.82743 3.14159 77.4269 
3.14159 -3.14159 79.3692 
3.14159 -2.82743 77.4269 
3.14159 -2.51327 71.7901 
3.14159 -2.19911 63.0106 
3.14159 -1.88496 51.9478 
3.14159 -1.5708 39.6846 
3.14159 -1.25664 27.4214 
3.14159 -0.942478 16.3586 
3.14159 -0.628319 7.57908 
3.14159 -0.314159 1.9423 
3.14159 0 0 
3.14159 0.314159 1.9423 
3.14159 0.628319 7.57908 
3.14159 0.942478 16.3586 
3.14159 1.25664 27.4214 
3.14159 1.5708 39.6846 
3.14159 1.88496 51.9478 
3.14159 2.19911 63.0106 
3.14159 2.51327 71.7901 
3.14159 2.82743 77.4269 
3.14159 3.14159 79.3692 
-0.73902 0.73902 -58.083 
-3.14159 -3.14159 78.583 
-3.14159 -2.82743 76.6599 
-3.14159 -2.51327 71.079 
-3.14159 -2.19911 62.3864 
-3.14159 -1.88496 51.4332 
-3.14159 -1.5708 39.2915 
-3.14159 -1.25664 27.1498 
-3.14159 -0.942478 16.1965 
-3.14159 -0.628319 7.50401 
-3.14159 -0.314159 1.92306 
-3.14159 0 0 
-3.14159 0.314159 1.92306 
-3.14159 0.628319 7.50401 
-3.14159 0.942478 16.1965 
-3.14159 1.25664 27.1498 
-3.14159 1.5708 39.2915 
-3.14159 1.88496 51.4332 
-3.14159 2.19911 62.3864 
-3.14159 2.51327 71.079 
-3.14159 2.82743 76.6599 
-3.14159 3.14159 78.583 
-2.82743 -3.14159 76.6599 
-2.82743 -2.82743 74.7369 
-2.82743 -2.51327 69.1559 
-2.82743 -2.19911 60.4634 
-2.82743 -1.88496 49.5102 
-2.82743 -1.5708 37.3684 
-2.82743 -1.25664 25.2267 
-2.82743 -0.942478 14.2735 
-2.82743 -0.628319 5.58094 
-2.82743 -0.314159 0 
-2.82743 0 -1.92306 
-2.82743 0.314159 0 
-2.82743 0.628319 5.58094 
-2.82743 0.942478 14.2735 
-2.82743 1.25664 25.2267 
-2.82743 1.5708 37.3684 
-2.82743 1.88496 49.5102 
-2.82743 2.19911 60.4634 
-2.82743 2.51327 69.1559 
-2.82743 2.82743 74.7369 
-2.82743 3.14159 76.6599 
-2.51327 -3.14159 71.079 
-2.51327 -2.82743 69.1559 
-2.51327 -2.51327 63.575 
-2.51327 -2.19911 54.8824 
-2.51327 -1.88496 43.9292 
-2.51327 -1.5708 31.7875 
-2.51327 -1.25664 19.6457 
-2.51327 -0.942478 8.69252 
-2.51327 -0.628319 -3.55271e-15 
-2.51327 -0.314159 -5.58094 
-2.51327 0 -7.50401 
-2.51327 0.314159 -5.58094 
-2.51327 0.628319 -3.55271e-15 
-2.51327 0.942478 8.69252 
-2.51327 1.25664 19.6457 
-2.51327 1.5708 31.7875 
-2.51327 1.88496 43.9292 
-2.51327 2.19911 54.8824 
-2.51327 2.51327 63.575 
-2.51327 2.82743 69.1559 
-2.51327 3.14159 71.079 
-2.19911 -3.14159 62.3864 
-2.19911 -2.82743 60.4634 
-2.19911 -2.51327 54.8824 
-2.19911 -2.19911 46.1899 
-2.19911 -1.88496 35.2367 
-2.19911 -1.5708 23.095 
-2.19911 -1.25664 10.9532 
-2.19911 -0.942478 -3.55271e-15 
-2.19911 -0.628319 -8.69252 
-2.19911 -0.314159 -14.2735 
-2.19911 0 -16.1965 
-2.19911 0.314159 -14.2735 
-2.19911 0.628319 -8.69252 
-2.19911 0.942478 -3.55271e-15 
-2.19911 1.25664 10.9532 
-2.19911 1.5708 23.095 
-2.19911 1.88496 35.2367 
-2.19911 2.19911 46.1899 
-2.19911 2.51327 54.8824 
-2.19911 2.82743 60.4634 
-2.19911 3.14159 62.3864 
-1.88496 -3.14159 51.4332 
-1.88496 -2.82743 49.5102 
-1.88496 -2.51327 43.9292 
-1.88496 -2.19911 35.2367 
-1.88496 -1.88496 24.2835 
-1.88496 -1.5708 12.1417 
-1.88496 -1.25664 -3.55271e-15 
-1.88496 -0.942478 -10.9532 
-1.88496 -0.628319 -19.6457 
-1.88496 -0.314159 -25.2267 
-1.88496 0 -27.1498 
-1.88496 0.314159 -25.2267 
-1.88496 0.628319 -19.6457 
-1.88496 0.942478 -10.9532 
-1.88496 1.25664 -3.55271e-15 
-1.88496 1.5708 12.1417 
-1.88496 1.88496 24.2835 
-1.88496 2.19911 35.2367 
-1.88496 2.51327 43.9292 
-1.88496 2.82743 49.5102 
-1.88496 3.14159 51.4332 
-1.5708 -3.14159 39.2915 
-1.5708 -2.82743 37.3684 
-1.5708 -2.51327 31.7875 
-1.5708 -2.19911 23.095 
-1.5708 -1.88496 12.1417 
-1.5708 -1.5708 -4.81182e-15 
-1.5708 -1.25664 -12.1417 
-1.5708 -0.942478 -23.095 
-1.5708 -0.628319 -31.7875 
-1.5708 -0.314159 -37.3684 
-1.5708 0 -39.2915 
-1.5708 0.314159 -37.3684 
-1.5708 0.628319 -31.7875 
-1.5708 0.942478 -23.095 
-1.5708 1.25664 -12.1417 
-1.5708 1.5708 -4.81182e-15 
-1.5708 1.88496 12.1417 
-1.5708 2.19911 23.095 
-1.5708 2.51327 31.7875 
-1.5708 2.82743 37.3684 
-1.5708 3.14159 39.2915 
-1.25664 -3.14159 27.1498 
-1.25664 -2.82743 25.2267 
-1.25664 -2.51327 19.6457 
-1.25664 -2.19911 10.9532 
-1.25664 -1.88496 -3.55271e-15 
-1.25664 -1.5708 -12.1417 
-1.25664 -1.25664 -24.2835 
-1.25664 -0.942478 -35.2367 
-1.25664 -0.628319 -43.9292 
-1.25664 -0.314159 -49.5102 
-1.25664 0 -51.4332 
-1.25664 0.314159 -49.5102 
-1.25664 0.628319 -43.9292 
-1.25664 0.942478 -35.2367 
-1.25664 1.25664 -24.2835 
-1.25664 1.5708 -12.1417 
-1.25664 1.88496 -3.55271e-15 
-1.25664 2.19911 10.9532 
-1.25664 2.51327 19.6457 
-1.25664 2.82743 25.2267 
-1.25664 3.14159 27.1498 
-0.942478 -3.14159 16.1965 
-0.942478 -2.82743 14.2735 
-0.942478 -2.51327 8.69252 
-0.942478 -2.19911 -3.55271e-15 
-0.942478 -1.88496 -10.9532 
-0.942478 -1.5708 -23.095 
-0.942478 -1.25664 -35.2367 
-0.942478 -0.942478 -46.1899 
-0.942478 -0.628319 -54.8824 
-0.942478 -0.314159 -60.4634 
-0.942478 0 -62.3864 
-0.942478 0.314159 -60.4634 
-0.942478 0.628319 -54.8824 
-0.942478 0.942478 -46.1899 
-0.942478 1.25664 -35.2367 
-0.942478 1.5708 -23.095 
-0.942478 1.88496 -10.9532 
-0.942478 2.19911 -3.55271e-15 
-0.942478 2.51327 8.69252 
-0.942478 2.82743 14.2735 
-0.942478 3.14159 16.1965 
-0.628319 -3.14159 7.50401 
-0.628319 -2.82743 5.58094 
-0.628319 -2.51327 -3.55271e-15 
-0.628319 -2.19911 -8.69252 
-0.628319 -1.88496 -19.6457 
-0.628319 -1.5708 -31.7875 
-0.628319 -1.25664 -43.9292 
-0.628319 -0.942478 -54.8824 
-0.628319 -0.628319 -63.575 
-0.628319 -0.314159 -69.1559 
-0.628319 0 -71.079 
-0.628319 0.314159 -69.1559 
-0.628319 0.628319 -63.575 
-0.628319 0.942478 -54.8824 
-0.628319 1.25664 -43.9292 
-0.628319 1.5708 -31.7875 
-0.628319 1.88496 -19.6457 
-0.628319 2.19911 -8.69252 
-0.628319 2.51327 -3.55271e-15 
-0.628319 2.82743 5.58094 
-0.628319 3.14159 7.50401 
-0.314159 -3.14159 1.92306 
-0.314159 -2.82743 0 
-0.314159 -2.51327 -5.58094 
-0.314159 -2.19911 -14.2735 
-0.314159 -1.88496 -25.2267 
-0.314159 -1.5708 -37.3684 
-0.314159 -1.25664 -49.5102 
-0.314159 -0.942478 -60.4634 
-0.314159 -0.628319 -69.1559 
-0.314159 -0.314159 -74.7369 
-0.314159 0 -76.6599 
-0.314159 0.314159 -74.7369 
-0.314159 0.628319 -69.1559 
-0.314159 0.942478 -60.4634 
-0.314159 1.25664 -49.5102 
-0.314159 1.5708 -37.3684 
-0.314159 1.88496 -25.2267 
-0.314159 2.19911 -14.2735 
-0.314159 2.51327 -5.58094 
-0.314159 2.82743 0 
-0.314159 3.14159 1.92306 
0 -3.14159 0 
0 -2.82743 -1.92306 
0 -2.51327 -7.50401 
0 -2.19911 -16.1965 
0 -1.88496 -27.1498 
0 -1.5708 -39.2915 
0 -1.25664 -51.4332 
0 -0.942478 -62.3864 
0 -0.628319 -71.079 
0 -0.314159 -76.6599 
0 0 -78.583 
0 0.314159 -76.6599 
0 0.628319 -71.079 
0 0.942478 -62.3864 
0 1.25664 -51.4332 
0 1.5708 -39.2915 
0 1.88496 -27.1498 
0 2.19911 -16.1965 
0 2.51327 -7.50401 
0 2.82743 -1.92306 
0 3.14159 0 
0.314159 -3.14159 1.92306 
0.314159 -2.82743 0 
0.314159 -2.51327 -5.58094 
0.314159 -2.19911 -14.2735 
0.314159 -1.88496 -25.2267 
0.314159 -1.5708 -37.3684 
0.314159 -1.25664 -49.5102 
0.314159 -0.942478 -60.4634 
0.314159 -0.628319 -69.1559 
0.314159 -0.314159 -74.7369 
0.314159 0 -76.6599 
0.314159 0.314159 -74.7369 
0.314159 0.628319 -69.1559 
0.314159 0.942478 -60.4634 
0.314159 1.25664 -49.5102 
0.314159 1.5708 -37.3684 
0.314159 1.88496 -25.2267 
0.314159 2.19911 -14.2735 
0.314159 2.51327 -5.58094 
0.314159 2.82743 0 
0.314159 3.14159 1.92306 
0.628319 -3.14159 7.50401 
0.628319 -2.82743 5.58094 
0.628319 -2.51327 -3.55271e-15 
0.628319 -2.19911 -8.69252 
0.628319 -1.88496 -19.6457 
0.628319 -1.5708 -31.7875 
0.628319 -1.25664 -43.9292 
0.628319 -0.942478 -54.8824 
0.628319 -0.628319 -63.575 
0.628319 -0.314159 -69.1559 
0.628319 0 -71.079 
0.628319 0.314159 -69.1559 
0.628319 0.628319 -63.575 
0.628319 0.942478 -54.8824 
0.628319 1.25664 -43.9292 
0.628319 1.5708 -31.7875 
0.628319 1.88496 -19.6457 
0.628319 2.19911 -8.69252 
0.628319 2.51327 -3.55271e-15 
0.628319 2.82743 5.58094 
0.628319 3.14159 7.50401 
0.942478 -3.14159 16.1965 
0.942478 -2.82743 14.2735 
0.942478 -2.51327 8.69252 
0.942478 -2.19911 -3.55271e-15 
0.942478 -1.88496 -10.9532 
0.942478 -1.5708 -23.095 
0.942478 -1.25664 -35.2367 
0.942478 -0.942478 -46.1899 
0.942478 -0.628319 -54.8824 
0.942478 -0.314159 -60.4634 
0.942478 0 -62.3864 
0.942478 0.314159 -60.4634 
0.942478 0.628319 -54.8824 
0.942478 0.942478 -46.1899 
0.942478 1.25664 -35.2367 
0.942478 1.5708 -23.095 
0.942478 1.88496 -10.9532 
0.942478 2.19911 -3.55271e-15 
0.942478 2.51327 8.69252 
0.942478 2.82743 14.2735 
0.942478 3.14159 16.1965 
1.25664 -3.14159 27.1498 
1.25664 -2.82743 25.2267 
1.25664 -2.51327 19.6457 
1.25664 -2.19911 10.9532 
1.25664 -1.88496 -3.55271e-15 
1.25664 -1.5708 -12.1417 
